id,name,nickname,height,weight,reach,dob,ss_min,str_acc,str_a_min,str_def,td_avg,td_acc,td_def,sub_avg,wins,losses,wl_diff,momentum
9775eabcb1be1a00,Paul Song,,,185,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
df5a77121ba84a5d,Alex Stiebling,The Brazilian Killa,"6'2""",205,,  --,1.47,41,1.03,57,.0.22,100,63,..0.9,2,5,-3,-4
7d68f3bec89e08ec,Nick Sperling,,,135,,  --,1.4,25,1.4,66,.0.00,0,0,..0.0,0,0,0,0
1975c2272ba40e71,Nick Serra,The Mad Monkey,"5'9""",170,,1978,0,0,1.73,43,.1.00,10,0,..2.0,0,1,-1,-1
65f09bacd3957381,Cory Sandhagen,,"5'11""",135,70,1992,9.85,56,2.77,64,.1.01,100,0,..0.0,2,0,2,2
aee8eecfc4bfb1e7,Bobby Southworth,,"6'2""",205,,1969,0.99,39,1.38,65,.3.98,78,64,..1.3,3,4,-1,-1
58a36b4ccf5dc30e,Leo Sylvest,Lethal,"5'11""",205,,1973,0,0,6.58,27,.0.00,0,0,..0.0,0,1,-1,-1
a79bfbc01b2264d6,Yuya Shirai,,"5'8""",168,,1980,1.02,100,4.07,55,.0.00,0,0,..0.0,0,1,-1,-1
8d477c3fbe001f9d,Ryan Stonitsch,,"5'9""",170,,1977,2.53,36,2.53,71,.0.00,0,0,..0.0,0,1,-1,-1
4920292f5d9b76df,Will Santiago,The Brown Bomber,"5'7""",185,,1983,1.47,39,5.53,56,.1.00,50,100,..0.0,0,0,0,0
35cc17760b06f36d,Landon Showalter,The Show,"6'0""",185,,1976,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
83b743fedde154fb,Joe Son,,"5'4""",236,,1970,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
fb79582c410d049e,Wagner Silva,Wagnao,"6'0""",170,71,1987,1.69,29,2.87,65,.0.00,0,58,..0.0,0,2,-2,-2
d30415ec5e8783cd,Kyle Sturgeon,,"6'3""",225,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
cac3aaa66c20bee1,Mario Soto,Dr. Mario,"6'0""",145,,  --,1.43,23,5.23,42,.0.00,0,0,..0.0,0,0,0,0
447f9858ae78f921,Muslim Salikhov,King of Kung Fu,"5'11""",170,70,1984,1.99,46,1.42,63,.0.00,0,62,..0.0,1,1,0,1
1d36f1ac66cf689d,Josh Shockley,,"6'1""",155,74,1989,1.4,33,1.75,60,.0.00,0,61,..0.8,0,2,-2,-2
4ac1ecf8ce59ef23,Jason Saggo,,"5'11""",155,71,1985,2.5,39,2.94,52,.2.33,40,23,..0.0,3,3,0,-2
fdfef29ba17ee525,Alex Schoenauer,,"6'3""",185,,1976,1.22,40,2.27,42,.0.00,0,22,..4.9,0,2,-2,-2
f6f9d41669dd3eaa,Jeimeson Saudino,The Minion,"5'6""",135,,1991,0.66,30,0.82,84,.2.47,50,0,..2.5,0,0,0,0
a31358d90d4bb40a,Rafael Silva,Morcego,"5'7""",135,,1985,0.67,50,0.73,67,.0.00,0,25,..1.0,0,0,0,0
bb140b121283acbb,Donald Sanchez,,"5'10""",145,,1984,0.58,50,1.16,55,.0.00,0,50,..0.0,0,1,-1,-1
b12fc8a41e82d3a2,Joby Sanchez,,"5'6""",135,68,1991,3.22,36,2.82,63,.0.95,71,51,..0.4,1,4,-3,-3
c1684f00c626f4c0,Mark Schultz,,"5'9""",200,,  --,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
abd2109bc4cb0291,Bentley Syler,Dr. Bolivia,"5'4""",125,68,1982,1.3,18,1.73,79,.0.00,0,75,..0.0,0,1,-1,-1
de12bd65e2f46478,Pat Schilling,Thrilling,"5'8""",145,69,1988,1.87,26,8.24,52,.0.00,0,0,..0.0,0,2,-2,-2
5abf827d62f98fee,Clifford Starks,,"6'0""",185,77,1981,1.94,33,2.49,58,.1.94,100,60,..0.0,1,2,-1,-2
69a400af4420cd6a,Andreas Stahl,Real Steel,"5'11""",170,73,1988,2.83,37,4.74,57,.1.55,66,80,..0.0,0,2,-2,-2
d2bc285ead803db0,Louis Smolka,Da Last Samurai,"5'9""",125,68,1991,3.88,45,3.39,52,.1.60,34,31,..2.2,5,5,0,-4
ad863b0d57952c57,Wes Shivers,,"6'8""",,,  --,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
207773daeb4afa7b,Devonte Smith,King Kage,"5'9""",155,76,1993,12.94,63,5.78,55,.0.00,0,100,..0.0,1,0,1,1
0359313549d230a1,Pete Sell,Drago,"5'11""",170,75,1982,2.6,42,3.65,51,.0.91,21,47,..0.9,2,5,-3,-1
5f2197acaba7d5ef,Mario Sperry,Zen Machine,"6'2""",205,,1966,2.81,52,1.53,47,.2.09,42,71,..1.4,4,3,1,-1
5c38639f860a5542,Scott Shaffer,,"5'7""",145,,  --,2.4,67,0.53,50,.0.00,0,72,..3.0,0,1,-1,-1
59583ff832fe9d68,Krzysztof Soszynski,The Polish Experiment,"6'1""",205,77,1977,3.37,39,3.13,58,.0.52,25,71,..1.0,6,5,1,-1
f9ad10f6a49e5452,Raul Sandoval,,,130,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
646d5dbe509accd4,Ray Sefo,Sugarfoot,"6'0""",240,,1971,0.86,31,1.71,72,.0.00,0,66,..0.0,1,1,0,-1
87b7df65c30008c4,Tony Sylvester,,"6'1""",225,,1978,0,0,10.12,12,.0.00,0,0,..0.0,0,1,-1,-1
16044bd8762cf794,Adam Steele,,,170,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
9deff9e3e8d94d47,Josh Samman,Anqa,"6'3""",185,79,1988,2.08,52,2.47,34,.1.09,33,33,..0.4,3,2,1,-2
fbf0947399d14323,Ken Stone,,"5'8""",135,71,1982,3.85,49,2.9,48,.1.24,33,60,..0.6,2,3,-1,-1
d4c9dcd330403612,Anthony Smith,Lionheart,"6'4""",205,76,1988,3.49,47,4.14,46,.0.58,28,46,..1.0,9,5,4,3
33e33d51f289d2a1,Maurice Smith,,"6'2""",221,,1961,0.41,46,0.47,60,.0.89,50,20,..0.9,6,3,3,1
3ed134d85dfbd7b4,Brandon Sene,,"5'11""",205,,1981,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
411d012af19ecb59,Chris Spang,The Kiss,"6'2""",170,,1987,1.83,36,1.95,60,.0.00,0,50,..0.9,2,2,0,-1
5f87a5c00b3d17ed,Dennis Siver,,"5'6""",145,70,1979,3.87,32,2.67,65,.0.87,32,65,..0.3,12,8,4,1
80e6d71e14c1d356,Joe Slick,,"6'0""",199,,1977,0,0,0,0,.0.00,0,0,..0.0,1,1,0,-1
96428b9e9bd048ea,Luke Sanders,Cool Hand,"5'6""",135,67,1985,5.92,51,3.6,55,.0.44,33,70,..0.4,3,3,0,-1
585f9ffdb0cd0466,Brandon Shuey,Big Dawg,"5'7""",155,,1976,0.68,33,1.36,0,.0.00,0,0,..10.2,0,1,-1,-1
87f3bbf52e6c9dc9,Daniel Spohn,Dragon,"6'4""",205,79,1984,2.42,49,1.6,53,.0.00,0,28,..2.5,0,1,-1,-1
7701377be464d2ef,Luis Santos,,"6'1""",170,,  --,4.4,57,4,64,.0.00,0,0,..0.0,0,1,-1,-1
040426baba8a45e8,Nate Schroeder,,"6'1""",230,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
91181b29be041f1c,Greg Stott,Ranger,"5'7""",220,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
14aa21bc82cac57d,Iliarde Santos,,"5'5""",125,66,1980,3,30,6.1,57,.1.66,23,83,..0.0,0,3,-3,-3
57bad6a84230f0c9,Tony Sims,,"5'11""",155,70,1985,1.81,63,0.76,65,.0.71,50,50,..0.7,1,2,-1,-2
46c8ec317aff28ac,Patrick Smith,,"6'2""",225,,1963,0,0,0,0,.0.00,0,0,..0.0,4,2,2,4
0749d968e932df53,Tarec Saffiedine,Sponge,"5'10""",170,70,1986,4.05,47,3.06,62,.0.52,36,84,..0.1,9,6,3,-3
93e4754d0984c82f,Lucas Stark,,,155,,  --,1.6,25,3.2,66,.12.00,100,0,..0.0,0,1,-1,-1
221b2a3070c7ce3e,Sam Spengler,The Ram,"5'11""",185,,  --,3.27,62,3.27,54,.1.75,11,75,..1.8,1,2,-1,-2
66e981516e2476d1,Eric Schambari,,"5'11""",185,,1978,1.43,42,1.07,54,.3.00,42,0,..1.0,2,1,1,-1
436cdea7bdfdc016,Yokthai Sithoar,,"5'7""",143,,1974,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
03b1e846b09f721d,Denis Sobolev,,"6'3""",216,,  --,0,0,5.45,33,.0.00,0,0,..0.0,0,1,-1,-1
5866fc86183a9fb8,Erick Silva,The Tiger,"6'0""",170,74,1984,2.5,48,4.18,49,.0.85,35,56,..1.4,7,8,-1,-2
01b352b6a9074d5c,Chase Sherman,The Vanilla Gorilla,"6'4""",250,78,1989,5.81,43,5.76,51,.0.00,0,77,..0.0,2,5,-3,-3
b96619b3acd7d9da,Miesha Tate,Cupcake,"5'6""",135,65,1986,1.93,41,2.71,50,.2.06,31,52,..1.6,11,6,5,-2
ed5f04f833459877,Treston Thomison,,"5'8""",145,,  --,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
681d07e328798ec0,Jeremy Tavares,,,135,,  --,0,0,0,0,.0.00,0,0,..0.0,0,2,-2,-2
9de7c97e1c0d7927,Masanori Tonooka,,"5'8""",185,,  --,0.16,5,1.09,36,.0.00,0,0,..0.0,0,1,-1,-1
60f86c449cd31e23,Jeff Terry,,"6'2""",205,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
5ee87e0432205755,Carl Toomey,,,,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
cc18abc046b382c9,Aaron Trujillo,,"5'5""",125,,  --,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
1d1b85389a05df69,Chris Tickle,BadBoy,"5'9""",155,,1982,1.07,40,1.13,43,.1.00,25,20,..2.0,0,1,-1,-1
b9aa7d230865b5fe,Tom Tuggle,The Law,"6'2""",250,,  --,0,0,2.14,0,.32.14,100,0,..0.0,0,1,-1,-1
4f74c8be51db8a37,Daiju Takase,,"6'0""",170,,1978,0.49,30,1.64,47,.0.84,17,21,..1.2,4,6,-2,-1
8a59d346dc976a10,Thiago Tavares,,"5'7""",145,68,1984,2,40,2.31,62,.3.83,42,62,..1.5,10,7,3,-1
8abf70f79e9e27c2,Tor Troeng,The Hammer,"6'2""",185,77,1983,1.16,46,3.26,32,.0.62,7,66,..0.3,1,3,-2,-3
6420efac0578988b,Yoshiki Takahashi,Kazuo,"5'11""",199,,1969,2.26,51,6.47,44,.0.00,0,66,..2.3,1,3,-2,-3
ca936c67687789e9,Nik Theotikos,,,185,,  --,0,0,5.48,19,.0.00,0,0,..4.8,2,1,1,-1
37ac9e0f4fc86171,Gary Tapusoa,,"5'7""",185,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
56f4b81ec4db61af,Courtney Turner,,"6'2""",170,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
d34636a85f0f4c90,Motonobu Tezuka,,"5'7""",135,66,1987,0.87,23,2.8,51,.1.50,11,0,..0.5,0,2,-2,-2
cb1c09c8126dbee0,Damien Trites,The Omen,"5'11""",165,,1979,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
dd992d569aaebee6,Jesse Taylor,JT Money,"6'0""",170,73,1983,1.94,65,0.55,38,.7.28,50,100,..3.1,2,3,-1,1
1ed32eaaba9ffe10,Jumabieke Tuerxun,Leopard,"5'7""",135,67,1986,1.6,28,3.08,59,.0.47,11,66,..0.9,0,3,-3,-3
88e53ec16b801740,Torrance Taylor,,"5'7""",155,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
f5431394fb284bb9,James Te Huna,,"6'2""",185,75,1981,4.04,51,2.99,62,.2.75,37,58,..0.2,5,5,0,-4
73abb7a5c57fb443,Alexander Trevino,,,170,,  --,0,0,0,0,.0.00,0,0,..0.0,3,1,2,-1
64788ee44b062ded,Michinori Tanaka,,"5'5""",135,67,1990,1.97,37,1.99,50,.2.40,38,43,..0.2,2,3,-1,-2
7ff97850e8c32bda,Glover Teixeira,,"6'2""",205,76,1979,3.5,43,3.57,56,.2.16,46,60,..0.8,13,6,7,1
cbf1c7ba5408a66f,Salim Touahri,Grizzly,"5'10""",170,72,1989,2.33,47,2.53,60,.0.00,0,71,..0.0,0,1,-1,1
1dab0d1d81dd06db,Tra Telligman,Trauma,"6'2""",233,,1965,1.83,35,3.02,56,.0.87,100,80,..0.0,2,5,-3,-2
eaa0a728cc91ef60,Tsuyoshi Tamakairiki,,"6'0""",220,,  --,0,0,26.67,50,.0.00,0,0,..0.0,0,1,-1,-1
9b74de674c355425,Paul Taylor,Relentless,"6'0""",155,72,1979,4.44,47,4.47,55,.0.27,25,56,..0.5,4,5,-1,1
ff6a1f63c254127e,Albert Tumenov,Einstein,"5'11""",170,73,1991,3.76,42,3.34,58,.0.20,20,75,..0.0,5,3,2,-2
31ef8b67e13495b3,Tecia Torres,The Tiny Tornado,"5'1""",115,60,1989,4.44,48,3.11,65,.0.83,17,42,..0.1,6,3,3,-2
4d8fa64202cee4c1,Jalin Turner,The Tarantula,"6'3""",170,77,1995,10.83,53,9.25,43,.1.69,100,0,..0.0,0,1,-1,-1
9bf126927843e184,Joe Taimanglo,The Juggernaut,"5'4""",135,,1984,4.18,42,4.55,59,.5.45,40,100,..1.4,0,0,0,0
2747c60e42d9d75f,David Teymur,,"5'9""",155,73,1989,4.72,42,3.41,55,.1.04,33,82,..0.0,5,0,5,5
bb01bc3c57f39b04,Amber Tackett,,,115,,  --,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
d10b35152277cf98,James Toney,Lights Out,"5'9""",220,,1968,0,0,2.41,27,.0.00,0,0,..0.0,0,1,-1,-1
8e893f269d5696b2,Tyler Toner,,"5'8""",145,70,1983,2.95,52,2.13,62,.0.00,0,54,..0.4,2,2,0,-2
ad3041e61896b975,Jason Tan,,"5'10""",170,,1981,0.69,29,7.37,18,.0.00,0,0,..0.0,0,2,-2,-2
df05aa15b2d66f57,Chris Tuchscherer,The Crowbar,"6'2""",258,76,1975,1.35,31,3.17,47,.1.19,18,0,..0.6,1,3,-2,-2
cd3d7e37ff2d679c,Ricky Turcios,Pretty,"5'9""",135,71,1993,7.33,37,4.07,64,.0.00,0,0,..0.0,0,0,0,0
8f5c8850b2484173,Mairbek Taisumov,Beckan,"5'9""",155,73,1988,2.88,41,2.02,63,.1.66,77,87,..0.0,7,1,6,6
fea8acf9bfcf09ec,Simeon Thoresen,The Grin,"6'1""",170,79,1984,3.85,43,3.85,64,.1.12,40,50,..1.7,1,2,-1,-2
a8283a4f415e1eb9,Francisco Trinaldo,Massaranduba,"5'9""",155,70,1978,3.27,45,2.47,60,.1.17,45,63,..0.5,13,5,8,1
17c6e35e4da505b0,J.T Taylor,The Outlaw,"5'10""",,,  --,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
2d5fbe2103f97053,Hideo Tokoro,,"5'7""",135,,1977,1.78,37,2.01,65,.0.87,34,44,..2.3,8,8,0,-2
c9cf753cfdf77fc2,Marcin Tybura,Tybur,"6'3""",249,78,1985,3.6,52,2.99,52,.1.61,61,79,..0.1,4,3,1,1
e14b5aa06eea9653,Abel Trujillo,Killa,"5'8""",155,70,1983,2.65,41,2.31,59,.2.18,45,40,..0.4,6,4,2,-2
ef927e4fe2117ab8,Deividas Taurosevicius,,"5'9""",145,68,1977,2.13,43,1.82,59,.2.00,28,50,..0.3,2,1,1,-1
da816417a579a0bd,Gavin Tucker,Guv'Nor,"5'6""",145,66,1986,2.6,31,5.07,53,.0.50,20,42,..0.5,1,1,0,-1
d2d37e8eeb3abc8d,Frank Trigg,Twinkle Toes,"5'9""",170,71,1972,2.79,46,1.9,56,.2.35,47,75,..0.8,8,5,3,-2
01f86e2d604e2f3c,Yoko Takahashi,,"5'8""",150,,1973,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
5bb70ebd65075c5c,Shawn Teed,,"6'5""",265,79,1992,1.4,42,13.31,21,.0.00,0,0,..0.0,0,0,0,0
5bf31a46becc1204,Michael Trizano,The Lone Wolf,"5'11""",155,73,1991,3.1,54,1.73,67,.0.50,50,86,..1.0,2,0,2,2
e175a261a280f7cb,Abram Torres,,"5'10""",170,,1982,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
c95fbc085e17a532,Akitoshi Tamura,The Ironman,"5'9""",135,70,1980,3.73,43,1.94,78,.0.00,0,20,..1.0,1,2,-1,-1
40a604761ca7d64d,Din Thomas,Dinyero,"5'9""",155,,1976,1.85,37,2.6,59,.1.38,52,76,..1.2,5,4,1,-2
97a6bbe6e6566a94,Francisco Trevino,Sitkayan,"5'9""",155,70,1981,2.65,42,2.42,64,.0.97,22,41,..0.0,1,2,-1,-2
7b461ccae8270207,Brett Tillis,,,145,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
de9e331b3e6bae70,Ewerton Teixeira,,"6'1""",242,,1982,2,39,3.22,35,.0.00,0,33,..0.0,0,0,0,0
1dc56b59cb28425d,Oleg Taktarov,The Russian Bear,"6'0""",210,,1967,0,0,0,0,.0.00,0,0,..0.0,6,3,3,-1
5befa793316d3469,James Terry,Intensity,"5'10""",170,,1981,3.23,32,4.77,64,.3.31,36,75,..0.0,6,4,2,-2
9eb069062a0cfc13,Nolan Ticman,,"5'6""",125,69,1988,2.57,47,2.53,67,.0.00,0,60,..0.0,0,2,-2,-2
d856a0080ac09ed7,Yoshihiro Takayama,,"6'5""",280,,1968,3.4,54,5.69,29,.0.67,33,55,..0.0,0,3,-3,-3
49bddfee9ed54cf3,Louis Taylor,BeastMode,"5'11""",185,74,1979,2.06,32,1.24,68,.2.48,28,100,..0.0,0,2,-2,-2
b732b326c362fb62,Ryan Thomas,The Tank Engine,"6'0""",170,,1984,2.01,36,4.17,30,.5.59,33,0,..2.2,0,2,-2,-2
8f2d9ee27f206f1f,Evan Tanner,,"6'0""",185,74,1971,3.05,59,2.64,56,.2.55,43,25,..1.3,11,6,5,-2
083e15da67d9b0fa,Josh Thornburg,,"6'0""",170,,1984,1.2,50,3.13,38,.2.00,66,42,..2.0,0,2,-2,-2
57481f1f10530c61,Ryan Tobar,,,155,,  --,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
dcdd511ff757f15c,Oli Thompson,,"6'1""",242,75,1980,1.66,46,5.31,46,.0.00,0,50,..0.5,0,2,-2,-2
20ec0061400178ca,Roberto Traven,Spider,"6'3""",227,,1968,0.92,50,2.77,57,.0.00,0,0,..0.0,1,1,0,-1
f0264252e191da22,Jason Thacker,,"5'10""",185,,1975,0.63,33,17.05,32,.0.00,0,0,..0.0,0,1,-1,-1
c62fbc117d57b943,Tai Tuivasa,Bam Bam,"6'2""",264,75,1993,5.21,55,2.92,58,.0.00,0,100,..0.0,3,0,3,1
fbf0537e420e698e,Daniel Teymur,Kid Dynamite,"5'5""",145,69,1988,3.8,45,5.59,55,.0.00,0,75,..0.0,0,2,-2,-2
30e8b4505f5ccf92,Kiyoshi Tamura,,"5'11""",185,,1969,2.44,53,1.44,60,.0.58,60,45,..0.2,7,4,3,3
7d3caf0f96f1b33d,Nick Thompson,The Goat,"6'1""",170,74,1981,1.87,42,1.8,49,.1.06,100,35,..2.6,1,3,-2,-3
34f88592c0ab7a54,Elias Theodorou,The Spartan,"6'1""",185,75,1988,3.93,42,1.99,55,.1.58,30,58,..0.0,7,2,5,1
cce79e827569f26e,Ronys Torres,,"5'7""",155,,1975,0.87,26,1.93,57,.4.00,47,16,..0.5,0,2,-2,-2
aceffa19749c4dc0,Zubaira Tukhugov,Warrior,"5'8""",145,68,1991,2.53,35,2.09,69,.2.13,46,100,..0.0,3,1,2,-1
96eff1a628adcc7f,Teila Tuli,,"6'0""",430,,1969,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
319c15b8aac5bfde,Noah Thomas,,"5'9""",135,,1981,0.44,13,4.99,33,.0.00,0,0,..1.3,0,2,-2,-2
1ff10dee2f7ae60c,Haven Torres,,,125,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
bfd4d50591033a1f,Eli Tamez,Tomahawk,"5'7""",135,,1985,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
a7724f51e32e763e,Makoto Takimoto,,"5'7""",205,,1979,1.37,39,1.71,55,.1.48,50,25,..1.1,4,3,1,2
86061eaba822bfea,John Teixeira,Macapa,"5'7""",145,,1986,3.36,35,3.2,63,.1.00,27,71,..0.7,0,1,-1,-1
679ae8c4fd022c6b,Anatoly Tokov,,"5'10""",185,,1990,3.51,72,0.54,66,.2.03,100,100,..0.0,0,0,0,0
f70144caea5c4c80,Eugenio Tadeu,,"5'8""",160,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
008cf84faae9c7a5,Bryan Travers,,,155,,1983,2.33,48,3.93,55,.2.00,28,63,..0.0,0,2,-2,-2
57bf89d42364d39e,Issei Tamura,,"5'5""",135,63,1984,1.89,53,4.58,44,.0.92,25,33,..0.0,1,2,-1,-2
e6b233a007cb06c4,Reynaldo Trujillo,The Truth,"5'9""",155,,1982,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
e4e0f310b3cf23a8,Alex Torres,Rolo,"5'10""",145,70,1988,2.47,37,2.73,69,.2.00,22,50,..0.0,0,1,-1,-1
61d6368013f8637f,Herman Terrado,,,170,,  --,0,0,0,0,.0.00,0,0,..0.0,2,0,2,2
63f8775391301891,Blair Tugman,,"6'0""",135,,  --,2.25,53,0.93,50,.7.50,60,0,..0.0,0,0,0,0
638cfec7ec559d6e,Brandon Thatch,Rukus,"6'2""",170,74,1985,2.7,42,3.63,52,.1.36,66,50,..0.7,2,5,-3,-4
30a09e43f15f1d75,Paulo Thiago,,"5'11""",170,73,1981,1.71,39,1.99,63,.1.42,31,63,..1.2,5,8,-3,-3
9ce6d5a03af801b7,Darren Till,The Gorilla,"6'0""",170,74,1992,2.39,45,2.98,61,.0.50,33,86,..0.0,5,1,4,-1
d2036f31c035e0d1,Jose Torres,Shorty,"5'4""",125,65,1992,4.37,36,9.84,50,.1.28,33,75,..0.0,1,1,0,-1
b9aa0024f295609e,Dave Terrel,The Bionic,"5'8""",170,,1978,5.58,44,5.71,48,.0.00,0,100,..0.0,2,1,1,-1
0eec866a077889f0,Manny Tapia,The Mangler,"5'5""",135,67,1981,2.69,21,4.74,58,.0.49,40,66,..0.2,2,3,-1,-3
b76c6268dc1d3c05,Danielle Taylor,Dynamite,"5'0""",115,60,1989,2.75,29,3.31,71,.0.20,20,70,..0.2,2,3,-1,-2
53ec9cb470e1a4ea,Jon Tuck,Super Saiyan,"5'11""",155,73,1984,3,40,3.74,60,.0.42,33,50,..1.0,4,5,-1,-1
a566371ba2ad7152,Josh Thomson,The Punk,"5'10""",155,71,1978,2.59,47,2.12,64,.1.92,39,54,..1.3,15,8,7,-3
0c6d9ea8306c029e,Brad Tavares,,"6'1""",185,74,1987,3.02,40,2.73,55,.1.04,27,77,..0.0,12,5,7,-1
885adaff8fe15cf7,Austin Tweedy,Flash,"5'9""",155,68,1990,4.29,66,6.43,0,.0.00,0,0,..0.0,0,0,0,0
75e5fec9f72910ef,Gleison Tibau,,"5'10""",155,71,1983,1.95,31,2.51,63,.4.08,53,92,..0.8,16,12,4,-4
918d9d89d4d52acc,Anthony Torres,The Crush,"5'8""",170,,1978,3.54,48,7.52,45,.0.00,0,100,..2.2,1,1,0,-1
4a28cb716c19157a,Stephen Thompson,Wonderboy,"6'0""",170,75,1983,3.45,42,2.51,60,.0.41,45,78,..0.0,9,3,6,-1
04076783ca83d6ae,Minoru Toyonaga,,"5'11""",195,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
0cf9f5518d6063bb,Angelo Trevino,Baby Monsta,"5'11""",170,,1993,5.19,54,3.9,47,.0.00,0,100,..0.0,0,0,0,0
e7bc606d269896aa,Osamu Tachihikari,,"6'5""",300,,  --,0,0,0,0,.0.00,0,0,..0.0,0,1,-1,-1
4123fd4dcc1fe937,David Terrell,The Soul Assassin,"6'1""",185,,1978,2.34,63,2.71,37,.5.54,50,0,..5.5,2,1,1,1
9e30f69cc0869301,James Thompson,The Colossus,"6'5""",265,,1978,5.13,52,3.19,41,.3.14,36,53,..1.3,5,6,-1,-4
637a4d8825464c62,Anthony Taylor,Pretty Boy,"5'7""",145,,  --,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
b4537562f88ac582,Khalid Taha,The Warrior,"5'5""",145,69,1992,2.13,56,3,34,.0.00,0,45,..0.0,0,1,-1,1
1bf49bf829964144,Akihito Tanaka,Kinniku Mantaro,,,,  --,0.19,50,2.05,38,.5.59,66,0,..0.0,0,1,-1,-1
274ca7b799b402cc,Andrew Todhunter,The Sniper,"6'0""",185,72,1987,0,0,0,0,.0.00,0,0,..0.0,0,0,0,0
33b2f68ef95252e0,Miguel Torres,,"5'9""",135,76,1981,3.98,43,1.86,74,.0.00,0,17,..1.6,8,4,4,-1
0d16bdb7d32e88e9,Hiroyuki Takaya,Streetfight Bancho,"5'6""",139,,1977,3.18,33,3.16,60,.0.90,45,66,..0.0,8,6,2,-1
49858bf46dabf6fb,Nordine Taleb,,"6'1""",170,74,1981,3.42,54,2.52,67,.2.30,76,71,..0.0,6,4,2,-2
a25b71fe5e31fa97,Nobuhiko Takada,,"6'0""",220,,1962,0.31,24,1.92,39,.1.15,20,0,..0.0,2,6,-4,-1
c4af2feb4b58bc3b,Kazuki Tokudome,,"5'11""",155,73,1987,2.26,41,3.63,53,.2.00,38,78,..0.0,1,3,-2,-3
4a1a492f299581d9,Andy Uhrich,,"6'0""",170,,  --,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
58258914525740a5,Kengo Ura,Uraken,"5'9""",165,,1981,1.05,37,2.38,48,.2.85,28,50,..1.4,0,1,-1,-1
c34e5849184b08c3,Yasuhiro Urushitani,,"5'5""",125,,1976,3.47,39,4.71,65,.0.00,0,80,..0.0,0,2,-2,-2
f1b2aa7853d1ed6e,Kamaru Usman,The Nigerian Nightmare,"6'0""",170,76,1987,3.64,48,1.46,63,.3.85,47,100,..0.3,8,0,8,1
e78c4c3d329c531b,Nick Urso,,"5'6""",125,66,1985,3.61,45,5.06,36,.0.00,0,0,..0.0,0,0,0,0
1e310618d02ff93b,Zach Underwood,,"6'2""",185,,  --,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
7a39bbac8cc0fa70,Gasan Umalatov,Cobra,"5'11""",170,71,1982,2.23,39,4.1,59,.0.75,17,90,..0.0,1,3,-2,-2
eb1723480fa2f96c,Caol Uno,Uno Shoten,"5'7""",155,70,1975,1.91,49,1.9,50,.1.95,31,37,..0.5,5,8,-3,-1
4793a2d90f5ab8ae,Jeremy Umphries,,,160,,  --,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
8f2deefe8c5dfb5d,Alberto Uda,,"6'3""",185,77,1984,1.79,52,3.49,45,.2.83,50,66,..0.0,0,2,-2,-2
10ccf4ec9913cadc,Christian Uflacker,,"5'11""",170,,1985,0,0,0,0,.0.00,0,0,..0.0,1,0,1,1
4b8fb0453a596b8e,Hector Urbina,El Toro,"5'11""",170,73,1987,0.97,38,2.44,39,.0.00,0,38,..3.8,1,2,-1,-2
47fcdcaccb58ca80,Elias Urbina,,"6'3""",185,77,1993,3.85,37,6.17,50,.0.00,0,0,..0.0,0,0,0,0
