name,ELO_x,prevdate,Best_Rating_to_Date,Avg_Elo_of_opponets,frFX,id
Guido Cannetti,1269.26,5/19/2018 2:24,1294.3,1177.06,13,d05412b513b19621
Yoislandy Izquierdo,1268.8,6/22/2018 3:07,1286.76,1149.31,15,afc2a7ce0c763bd5
Hans Stringer,1268.73,9/17/2016 1:55,1446.54,1139.5,28,523f6ad11dbe9b53
Clint Hester,1268.72,4/23/2016 0:28,1446.34,1218.17,19,92b62174c175ce19
Mike Santiago,1268.72,6/9/2018 0:14,1424.52,1142.41,32,bc656db347f31e19
Jason MacDonald,1268.58,5/15/2012 1:40,1437.05,1235.2,41,2be6596a9db33bf5
Josh Appelt,1268.54,7/24/2018 0:28,1298.2,1117.19,22,0c1a04afca64e38f
Ricardo Romero,1268.47,9/24/2011 0:14,1391.97,1123.69,15,744e098e065cfdbe
Igor Pokrajac,1268.33,4/10/2016 2:09,1453.66,1174.66,42,53278852bcd91e11
Roger Hollett,1268.08,5/18/2013 0:57,1362.63,1143.91,18,27d65e9d0fba61ea
Chris Leben,1268.04,12/28/2013 1:26,1464.85,1251.82,39,d43a048a880efdff
Jordan Williams,1268,6/26/2018 0:14,1268,1079.42,12,e26bd53b751d61d9
Ben Earwood,1267.7,12/16/2001 1:26,1330.22,1067.62,17,ee457ef1e1c326c1
Lance Benoist,1267.67,6/7/2014 0:57,1274.34,1172.21,9,5431dccc09118234
Adam Lynn,1267.59,8/10/2012 2:09,1393.47,1141.89,28,edfe95e3c33a4bf8
Magno Almeida,1267.57,7/13/2012 1:55,1360.96,1133.13,14,d615d6a10a4704cd
Frank Camacho,1267.49,9/8/2018 0:00,1364.31,1142.99,30,764342d39cdaa54a
Maciej Jewtuszko,1267.48,10/22/2017 1:12,1342.98,1174.04,15,6b5b9be990774f0e
Elvis Mutapcic,1267.38,5/20/2017 2:09,1433.37,1191.79,25,28c55b4087a6f136
Eliot Marshall,1267.24,10/29/2011 0:57,1370.98,1178.32,18,a08d909a5be6f410
Sam Stout,1267.24,8/23/2015 1:26,1467.49,1273.28,33,501b07aec9b8fc2d
Darren Uyenoyama,1267.17,11/18/2016 1:40,1321.28,1200.98,16,6546af7ab545b90c
Jesse Juarez,1266.78,8/21/2016 1:26,1438.74,1202.75,35,cd039ff136d89ded
Josh Stansbury,1266.56,6/25/2017 0:14,1388.92,1147.01,26,30ea504870f8597b
Sodiq Yusuff,1266.56,7/24/2018 0:43,1266.56,1161.13,9,94426bb170c88115
Justin McCully,1266.38,12/16/2011 2:09,1291.07,1107.73,18,75f871836d41f90f
Mark Hominick,1266.16,11/17/2012 1:55,1494.18,1229.09,32,0a97691039c4bbfb
Derrick Noble,1266.09,5/12/2012 1:26,1393.6,1152.28,43,21321cdfba797c52
Ian Entwistle,1266.07,4/10/2016 1:26,1316.51,1088.34,17,d7adfcfdf7c6c1f8
Tyson Griffin,1266.05,8/4/2018 2:09,1539.68,1319.25,25,20205040232ed0f3
Dan Bobish,1265.55,10/19/2007 2:52,1298,1103.51,26,f348d05403fad037
Hiromitsu Miura,1265.32,7/2/2017 4:19,1336.88,1182.35,18,509697e08673d2e5
Dylan Andrews,1265.25,12/9/2017 3:07,1447.06,1170.37,30,00debc804e2b1cd4
Duane Ludwig,1265.07,9/29/2012 1:26,1366.71,1222.31,35,84ac950d4c1722dd
Lazar Stojadinovic,1264.98,7/18/2017 0:43,1308.05,1114.39,15,4d25497994da569c
Chris Price,1264.63,2/10/2012 3:36,1340.89,1065.35,23,0597a4528ebd1307
Hayder Hassan,1264.26,4/5/2018 3:07,1346.71,1184.06,17,cf615eb4b7862c76
Anthony Christodoulou,1264.21,11/4/2017 2:24,1355.65,1141.49,20,4f11e9ce318ffbcb
Yves Edwards,1263.84,11/22/2014 0:43,1562.44,1233.35,66,5f04e3d58d9ce982
Larissa Pacheco,1263.77,3/24/2018 3:21,1333.89,1088.5,13,16b89be2f5c16fba
Ryan Healy,1263.56,10/3/2014 1:26,1350.05,1168.78,40,f3eb664db7fb1df3
Roxanne Modafferi,1263.14,11/3/2018 0:00,1410.64,1205.07,42,4498b382c65a7faa
Frankie Perez,1263.05,6/8/2018 1:40,1319.5,1160.27,17,96c336b463e0662c
Mara Romero Borella,1262.71,1/27/2018 1:26,1296.64,1081.63,18,82cbb809d5ee565c
Greg Hardy,1262.7,9/29/2018 0:00,1262.7,1068.06,6,85073dbd1be65ed9
Henrique da Silva,1262.68,5/12/2018 2:24,1463.28,1134.24,18,b0bd0c5425668b8f
Guy Mezger,1262.33,12/6/2003 2:09,1451.28,1133.62,46,946f341df6472ee0
Ken Stone,1261.83,8/11/2012 0:43,1311.79,1113.9,16,fbf0947399d14323
Anthony Morrison,1261.53,6/10/2017 2:38,1390.62,1115.39,40,dab0e6cb8c932162
Mike de la Torre,1261.51,5/18/2018 0:28,1381.9,1186.42,24,1971869b7e054261
James Wilks,1260.97,10/16/2010 1:26,1305.73,1140.91,13,852454c572675334
Roger Narvaez,1260.82,6/10/2017 1:55,1338.89,1111.56,15,3a12a2f096a6d975
Albert Morales,1260.35,2/24/2018 0:14,1361.43,1220.55,16,544d7460b3e44393
Pat Miletich,1260.35,12/11/2008 2:24,1427.37,1114.69,38,cedfdf8d423d500c
Mike Rodriguez,1260.11,4/7/2018 0:14,1306.95,1059.11,16,18b602842a24f7c5
Takeshi Inoue,1259.9,5/13/2018 2:24,1470.64,1212.78,34,a61a0cd2829e5d4e
Teruto Ishihara,1259.85,6/23/2018 2:09,1425.93,1208.08,20,88cd34d836b4ebcd
Guilherme Vasconcelos,1259.5,1/20/2018 1:12,1259.5,1167.55,15,d6d5da3c209884bc
Ivan Jorge,1259.29,8/12/2017 3:21,1473.23,1156.68,36,19db7ac26308178f
Brad Pickett,1259.22,3/18/2017 2:09,1481.32,1231.1,40,c945adc22c2bfe8f
Joe Gigliotti,1259.18,12/9/2016 1:26,1330.93,1152.28,10,83825fad27ab3581
Mitch Clarke,1259.11,9/9/2017 0:43,1374.7,1187.71,16,c76ec2bc3a57666a
Kestutis Smirnovas,1259.08,11/15/2014 0:57,1399.45,1093.01,31,1979c80150f630c4
Akbarh Arreola,1258.66,4/24/2016 2:38,1411.87,1165.52,36,c136b2a8852da5bd
Jianping Yang,1258.51,10/31/2015 0:43,1258.51,1015.58,17,d3c554d6e11fc9d6
Evangelista Santos,1258.46,7/16/2016 2:24,1332.82,1204.32,39,99bf06f20491cb54
Ron Stallings,1257.74,8/5/2016 0:28,1274.82,1122.69,23,6dd758d34da8d254
Bethe Correia,1257.58,6/17/2017 2:52,1351.76,1173.58,14,673ea7dcc786b1b3
Papy Abedi,1257.45,5/19/2018 2:38,1307.04,1157.5,15,c9f6385af6df66d7
Martin Day,1257.3,8/4/2018 1:55,1257.3,1068.65,11,ea3dcc417c322064
Nick Penner,1257.22,12/15/2012 0:14,1367.57,1121.69,14,879b8df81523d91b
Ryan McGivern,1256.61,4/29/2010 1:12,1344.73,1211.71,20,856ec65948b7d234
Bret Bergmark,1256.36,6/26/2010 0:43,1256.36,1204.21,7,2891c9f7b26b26fc
Yasuhito Namekawa,1256.3,10/23/2008 2:52,1295.05,1050.92,45,6083f497c22cc075
Aiemann Zahabi,1255.97,11/4/2017 0:14,1293.5,1086.43,8,24656ef4d605c96f
Anthony Birchak,1255.89,12/29/2017 0:57,1407.19,1208.29,20,c5a126ace82a6025
Rob Sinclair,1255.83,7/7/2017 3:07,1408.04,1169.61,18,3b65c9dd39741bc4
Joachim Christensen,1255.42,11/25/2017 1:55,1414.36,1193.35,21,2d447cc91bdaa545
Jared Hamman,1255.32,10/11/2014 1:12,1374.09,1186.22,20,23459ee7e373b98f
Mickael Lebout,1254.84,5/24/2018 2:09,1381.36,1189.78,29,c575ab451e3c5b1d
Romie Aram,1254.6,2/20/2004 1:55,1280.28,1107.23,8,73ef22f25d0f70e2
Davey Grant,1254.29,7/22/2018 0:43,1340.28,1093,18,113df4fde64735c6
Yasuhiro Urushitani,1254.03,11/12/2016 1:26,1380.31,1124.81,35,c34e5849184b08c3
Takanori Gomi,1253.91,7/28/2018 1:26,1647.08,1317.14,53,3be081c29bf734d9
Akiyo Nishiura,1253.69,10/15/2017 2:24,1310.42,1170.74,25,6c9383ffab2725a5
Mario Miranda,1253.61,10/26/2013 1:55,1417.16,1224.95,23,df2bf09c99594848
Jonathan Martinez,1253.35,10/27/2018 0:00,1336.94,1087.53,14,f2477cf43c4975cc
Maycee Barber,1253.01,7/17/2018 1:12,1253.01,1119.96,5,6a740daf1b279661
Steve Bruno,1252.84,11/2/2012 2:09,1340.55,1117.64,21,2f3f12002564bb55
Logan Clark,1252.66,10/5/2013 1:40,1377.78,1112.39,24,6776260cb0aef647
Luigi Vendramini,1252.64,9/22/2018 0:00,1264.96,1065.61,9,2f1a257d6777096d
Konstantin Erokhin,1252.64,12/23/2017 0:57,1427.15,1209.21,13,22061ff217907c78
Michel Quinones,1252.46,11/11/2017 1:12,1337.21,1115.67,12,5e84a859c6a82288
Dustin Jacoby,1252.38,1/16/2015 1:12,1330.02,1211.26,15,e4277e87a789d687
Jesse Moreng,1251.83,4/11/2009 0:14,1277.07,1045.33,10,2e2cdb6e9eb84bb9
Josh Bryant,1251.13,5/16/2014 0:28,1404.05,1116.6,23,01f022fa494188e2
Megan Anderson,1251.01,6/9/2018 2:38,1296.64,1108.32,11,a0e75f4a13eb73f1
Jalin Turner,1250.93,10/6/2018 0:00,1273.42,1104.56,19,4d8fa64202cee4c1
Mike Bronzoulis,1250.72,4/7/2018 2:52,1358.12,1172.67,30,df3c39573d01f55b
Eric Spicely,1250.6,5/27/2018 1:26,1398.6,1199.68,18,b9664eae2ac75262
Allan Goes,1250.25,6/1/2007 2:38,1320.22,1175.72,17,e62b36885ecdac27
Toby Misech,1250.11,7/10/2018 0:43,1287.99,1147.18,16,3f87218a7aca84c4
Yosdenis Cedeno,1250.11,7/21/2018 3:36,1371.35,1219.87,18,3e61082025db8137
Juan Adams,1249.96,7/31/2018 0:14,1249.96,1086.15,5,83b00f7597e5ac83
Cole Province,1249.44,9/30/2010 1:12,1271.26,1154.88,9,2a470ad41c22c25a
Masanori Suda,1248.95,9/25/2005 1:12,1337.97,1103.33,36,3a7513372f79c8c8
Masakatsu Funaki,1248.93,12/16/2012 6:43,1499.66,1109.77,54,aa3153a9941b4d44
Blair Tugman,1248.84,8/3/2018 1:26,1248.84,1109.47,18,63f8775391301891
Ryan Stonitsch,1248.81,3/26/2008 0:43,1311.64,1080.39,9,8d477c3fbe001f9d
Eric Schafer,1248.53,4/16/2016 2:24,1383.9,1175.31,28,f59f1d3a2ff13edd
John Maguire,1248.51,5/5/2018 3:21,1468.44,1177.15,36,1a7745388839e52b
Dave Strasser,1248.31,3/29/2008 1:55,1364.2,1110.65,37,980b4e712489098e
Syuri Kondo,1248.29,5/19/2018 1:12,1301.36,1159.85,7,a851c35f58199231
Alberto Crane,1248.08,7/17/2011 4:04,1281.74,1089.19,20,25433871e4eee0f4
Fabio Mello,1247.76,5/27/2016 1:40,1367.28,1188.33,19,8a028648f3f0761d
James Moontasri,1247.69,12/17/2016 1:26,1314.87,1199.58,14,c06a9b48d4132c8e
Virgil Zwicker,1247.52,12/17/2017 3:07,1305.17,1151.12,24,0c277f3ff66b0208
Luis Ramos,1247.44,10/8/2016 3:07,1370.53,1136.25,32,7bc475b0fc2020ab
Karo Parisyan,1247.22,10/7/2017 1:55,1597.96,1253.21,37,349aaa3da11eb587
Molly McCann,1247.09,5/27/2018 0:28,1311.61,1060,12,51018a31ddf31eb2
Estefani Almeida,1246.78,12/30/2017 0:00,1246.78,1055.95,8,f16ddfa31236efed
Igor Araujo,1246.76,3/17/2018 3:21,1492.34,1142.64,40,dbea8c1cb327ab3d
Danielle Taylor,1246.64,8/4/2018 0:28,1338.99,1119.74,18,b76c6268dc1d3c05
Nick Rossborough,1245.18,7/29/2017 1:40,1368.35,1137.84,47,ff3a915256b899c0
Jamie Yager,1245.09,2/25/2017 2:09,1263.88,1135.85,15,85248da6e9e2f7e7
Sam Hoger,1244.76,6/5/2010 0:57,1247.55,1121.45,17,84a067c46306a737
Yaotzin Meza,1244.48,2/27/2016 1:26,1359.64,1141.46,33,3623bd267a2eef2e
Luke Zachrich,1244.33,11/7/2014 0:28,1313.54,1081.9,21,2284092f8b63273b
Brandon Visher,1244.04,11/11/2010 0:00,1374.94,1082.1,16,7c4ec656d8fcb867
Marcelo Brito,1244.04,6/4/2016 1:55,1344.42,1200.4,21,3a97fda0de6f1fa4
Tim Gorman,1243.79,6/19/2015 2:38,1243.79,1087.92,14,c10eb2f12c489f6d
Chris Saunders,1243.72,4/29/2017 0:57,1354.42,1125.32,27,b35a159f525764eb
Mike Richman,1243.59,12/15/2017 1:40,1433.74,1217.76,26,d6a740cf6e898e27
Raul Castillo,1243.58,3/21/2015 2:52,1243.58,1079.61,8,feeae92f951f49a9
Matt Horwich,1243.54,5/20/2017 0:00,1405.14,1238.15,57,049d698d773eb3e1
Cyril Asker,1243.4,2/10/2018 2:24,1333.33,1168.21,14,9be6020024133293
Steve Montgomery,1243.1,5/7/2016 2:09,1325.94,1165.9,15,6e92eb1242b46636
Josh Grispi,1242.92,2/16/2013 0:57,1479.16,1138.92,19,60ba33c3f555a7a3
Sirwan Kakai,1242.83,9/16/2016 2:38,1345.91,1179.16,18,2525a853486ee670
Reginaldo Vieira,1242.61,5/5/2018 1:55,1472.88,1155.16,23,f9081770e28ea2e1
Seth Kleinbeck,1242.22,11/10/2007 1:40,1289.96,1097.61,16,8ad022dd81224f61
Ralph Gracie,1242.08,5/23/2004 2:38,1279.93,1126.81,7,a9c45a8b21eabadc
Maryna Moroz,1241.99,2/24/2018 1:26,1345.54,1203.92,11,b4192a975027aab6
Chris Wilson,1241.98,8/25/2013 2:24,1450.74,1208.06,29,a56607a451e4c70d
Todd Moore,1241.95,9/26/2014 1:26,1403.37,1162.72,25,e31502e3f79d00c5
Shannon Gugerty,1241.85,7/21/2012 2:09,1334.09,1132.15,22,9f1641c08cf8fbe2
Michael Kuiper,1241.78,5/26/2017 2:52,1324.19,1102.38,20,b7f38813485745da
Damian Stasiak,1241.72,7/22/2018 0:14,1355.68,1200.82,16,42a7e90605df3c8a
Justin Sumter,1241.63,7/31/2018 0:43,1270.13,1116.51,10,31f9a1f56cbb6ac5
Jonathan Wilson,1241.54,10/21/2017 1:55,1413.73,1087.83,17,cd01f0b768a32475
Arlene Blencowe,1241.44,12/1/2017 3:07,1274.92,1126.86,17,35d6337320a4ae48
Jeremiah Metcalf,1241.43,9/10/2011 1:40,1277.51,1119.26,20,5bdcbd8dd681a257
Seth Petruzelli,1241.42,6/19/2013 2:24,1332.46,1171.67,24,93b9496275bbbf80
Eiji Ishikawa,1241.18,6/30/2018 4:19,1339.47,1163.52,57,eb89dc31949a1427
Travis Wiuff,1240.67,2/2/2018 2:24,1603.17,1174.38,98,7f9f528cb72a6ed1
Angela Hill,1240.59,8/25/2018 0:00,1318.13,1247.42,14,f0feeb2192937424
Takayo Hashi,1240.59,2/4/2018 2:38,1374.15,1122.52,23,ae4343d29c68e9d0
Oliver Enkamp,1240.51,3/17/2018 1:12,1311.66,1137.69,10,330bafba312face4
Eddie Yagin,1240.33,12/20/2014 1:55,1359.17,1140.27,24,cc84b68f862b466f
Will Ribeiro,1240.14,12/3/2008 1:55,1283.74,1050.32,12,8f4616698508f24d
Tomoya Miyashita,1240.01,8/27/2010 2:52,1279.46,1063.19,33,c9885b1b7c7055a0
Jason Young,1240.01,9/29/2012 0:14,1276.67,1168.79,15,f59e9e49ef85b469
Steve Steinbeiss,1239.8,10/22/2011 0:14,1239.8,1102.8,13,0b5b6876c2a4723f
Damacio Page,1239.68,7/15/2016 0:28,1345.69,1172.85,30,c96e2ae6021144a1
Brian Camozzi,1239.67,2/18/2018 1:12,1357.43,1178.66,15,1999ffb5cebc314f
Jason Dent,1239.16,5/12/2012 1:26,1399.68,1153.96,41,fa8b9e6b0c2269f8
Yui Chul Nam,1238.96,10/28/2017 2:38,1503.09,1195.87,27,a00ec21cfbba17b6
Antonio Banuelos,1238.55,8/7/2014 1:55,1451.49,1196.95,32,9ddfb3369a3b0394
Rameau Thierry Sokoudjou,1238.51,10/28/2017 2:24,1343.97,1292.16,37,d1152823307d7e7c
Cale Yarbrough,1238.42,4/15/2011 2:09,1328.03,1140.87,14,a0b91014e9d16a76
Murilo Rua,1238.26,9/6/2012 1:55,1419.39,1234.69,34,90e7447d8b7f3f35
Scott Norton,1238.06,3/24/2007 0:43,1312.91,1059.4,10,f21a3d68fb9df387
Jessica Penne,1237.72,4/22/2017 0:57,1392.14,1193.11,20,c742287ed86a09bc
Caio Magalhaes,1237.64,8/30/2018 0:00,1442.07,1282.69,16,0c5c66ddd1886b83
Will Kerr,1237.37,12/16/2010 0:43,1289.22,1117.54,12,ef61d9f5176b3200
Kin Moy,1237.31,8/12/2016 1:55,1320.42,1080.09,18,ae922e7d9e852d7a
Lavar Johnson,1235.97,9/5/2014 1:26,1382.72,1168.66,28,e6c5908910cc26e4
Jorge Patino,1235.82,3/18/2017 2:09,1438.93,1156.45,61,c8cca8f3de5be4b4
Anthony Hamilton,1235.78,7/21/2018 2:09,1385.63,1153.36,28,c727c7d31c50c4cf
Ivan Lopez,1235.69,3/18/2017 0:57,1290.59,1064.91,18,0db9d2486d564a3c
Art Arciniega,1235.66,3/29/2018 2:09,1386.75,1086.86,24,d25e39e74efb0a77
Mike Wilkinson,1235.19,3/11/2017 5:16,1408.88,1175.64,15,cfaf010d5b389c09
Assuerio Silva,1235.07,10/17/2009 0:57,1358.98,1144.98,25,e091482fa6648261
Michael Patt,1235.05,3/7/2009 0:28,1399.49,1105.12,19,83d0de122f2f9664
Lucie Pudilova,1235,9/8/2018 0:00,1292.89,1134.95,11,3cf66c62d9069f43
Edgar Garcia,1234.82,1/2/2016 0:14,1342.02,1132.67,19,8d49545dadf9b919
Sanae Kikuta,1234.35,12/23/2014 1:55,1443.67,1107,44,e4bde462b043d3e1
Anthony Ruiz,1234.35,8/3/2017 1:26,1412.06,1162.35,56,657c21cb133f1445
Colin Fletcher,1233.64,6/9/2018 3:50,1392.98,1214.66,28,7d09200f6a77b20e
Guilherme Viana,1233.59,7/22/2016 1:12,1279.15,1180.79,10,393b8e03fb410a78
Antonina Shevchenko,1232.98,6/26/2018 1:12,1232.98,1019.74,6,d7338bcb141abd2c
Mike Kyle,1232.71,10/5/2018 0:15,1478.57,1227.94,46,56b8b24f65f9f057
Chalid Arrab,1232.38,11/5/2005 2:09,1232.38,1139.55,10,770b9d4813c25902
Jimmy Quinlan,1231.95,9/21/2013 6:00,1240.02,1167.24,8,ddbe4fa2ea573393
Stephen Bass,1231.81,2/20/2015 0:43,1347.02,1087.53,15,1cecc8fe6748a532
Horacio Gutierrez,1231.79,5/11/2018 0:57,1231.79,1142.66,10,cd85b48dc880fabd
Austin Arnett,1231.26,7/28/2018 1:55,1384.33,1029.83,26,bf0e700106d00e55
Jason Lambert,1231.25,11/15/2013 1:40,1545.49,1173.99,39,5be86bb2f78fef2f
Mario Soto,1231.14,11/11/2017 0:00,1231.14,1075.06,10,cac3aaa66c20bee1
Scott Jorgensen,1231,11/21/2015 1:12,1490.79,1309.9,27,0b64d0fed453ef7f
Ruan Potts,1230.96,4/8/2017 2:09,1295.64,1146.56,18,7e208569469c8bc8
Daichi Abe,1230.65,6/23/2018 2:24,1312.6,1186.18,8,5140122c3eecd307
Brett Rogers,1230.45,3/26/2015 2:24,1434.28,1225.07,29,9141bb39310773c7
Jeff Hougland,1230.43,11/10/2012 0:57,1318.03,1072.8,17,97a8f39186f489db
Terrion Ware,1230.27,9/15/2018 0:00,1395.77,1140.68,33,ba5e253af86db1a8
Cristiano Marcello,1230.03,2/15/2014 1:40,1383.73,1186.14,21,ff4c3ab594c7fac3
John Franchi,1229.78,11/6/2010 2:09,1251.04,1171.01,8,b9532d815060de7f
Roman Zentsov,1229.59,8/29/2008 3:07,1350.77,1123.14,30,3144121470023e9a
CJ Hamilton,1229.57,3/3/2018 2:38,1304.42,1100.67,21,7da5839b223f3728
Yazan Hajeh,1229.23,6/19/2018 1:12,1274.29,1122.99,7,4955c524c2a71469
Mike Wessel,1229.03,10/21/2016 3:36,1299.01,1159.28,24,b51841e7c594090d
Joey Beltran,1228.87,2/25/2018 3:36,1384.38,1257.64,33,46baf0f57edfa4df
Pat Barry,1228.86,12/7/2013 1:55,1298.47,1291.07,15,658c3465581ae46b
Zoila Frausto,1228.79,2/18/2016 1:40,1449.81,1167.52,18,040d3b4c735541aa
Marcus Hicks,1228.4,7/18/2014 1:55,1396.24,1150.93,16,e69c5ce12f4e762b
Jake Rosholt,1228.37,9/21/2012 2:09,1339.25,1198.59,18,4f2fcbefb668689d
Shawn Teed,1228.37,7/31/2018 0:14,1293.52,1120.64,10,5bb70ebd65075c5c
Rodrigo Gracie,1228.22,8/5/2006 2:24,1308.67,1213.27,9,36877f0e62b25b96
Rico DiSciullo,1228.12,6/12/2018 0:28,1273.58,1051.94,21,ec7f7263bf36579b
Manny Tapia,1228.09,10/20/2012 1:55,1401.51,1124.71,17,0eec866a077889f0
Justin Guthrie,1227.68,5/21/2016 2:24,1391.55,1158.31,25,a789defa9086da46
Donavon Frelow,1227.58,8/8/2017 0:28,1296.32,1101.76,15,9aa56f004b2bca07
JR Coughran,1227.19,8/7/2018 0:00,1248.97,1046.67,10,8112c9a23dccc759
Wallid Ismail,1226.86,12/31/2002 0:00,1226.86,1092.04,12,da6dfd09cca1d705
Adam Antolin,1226.72,5/12/2018 1:55,1370.2,1118.89,21,25b31165758402dd
Gan McGee,1226.59,7/25/2009 2:38,1386.43,1162.01,18,d90b630e0561818b
Mark Hughes,1226.36,8/2/2003 1:55,1261.82,1063.22,10,d62bb4d84a7267ba
Alton Cunningham,1226.29,7/10/2018 0:57,1279.18,1101.13,9,305bde44ff664788
Dominique Steele,1225.37,7/21/2018 2:24,1435.16,1215.73,34,68c11c27d4d56572
Daniel Teymur,1225.33,6/1/2018 1:55,1277.46,1182.19,8,fbf0537e420e698e
Joachim Hansen,1225.13,3/27/2016 1:12,1520.01,1279.89,38,86e388ed20761ad9
Alex Huddleston,1225,11/6/2015 1:12,1269.11,1087.78,9,8b9197746bd3e005
James McSweeney,1224.85,10/15/2016 2:52,1362.65,1221.84,32,cac08b8685387ca5
Rosi Sexton,1224.71,6/7/2014 2:09,1396.21,1145.01,18,5dfe71ade71f3a4b
Justin James,1224.44,3/31/2007 1:55,1339.95,1131.03,20,1ea8df62b3f8fea6
Cole Escovedo,1224.29,11/12/2011 0:43,1406.58,1191.52,26,5df17b3620145578
Nick Garcia,1223.66,11/15/2014 0:43,1223.66,1011.1,12,8a04d94dfcfab159
Allen Crowder,1223.25,12/2/2017 0:14,1271.52,1109.42,13,a9d6e047ce48ab63
Fabiano Iha,1223.11,3/19/2005 2:09,1263.12,1149.07,14,263ebd4a669e1e98
Vince Morales,1223.11,7/17/2018 0:57,1271.15,1116.89,9,37098a6e6c27fb66
Elaina Maxwell,1222.89,3/30/2012 2:38,1222.89,1096.27,11,a16ce18149021139
Jason Day,1222.58,6/17/2011 1:40,1469.83,1162.3,31,a6fd2173d5e2d7f0
Crafton Wallace,1222.03,10/7/2011 3:07,1392.93,1106.08,25,bf41b5131545da12
Keith Berish,1222.03,12/9/2016 0:28,1265.84,1171.39,7,e3779ef06e98f185
Tommy Hayden,1221.81,11/4/2017 1:55,1274.4,1118.43,17,0871254cd790c250
Dan Evensen,1221.32,5/1/2009 1:12,1282.6,1117.02,15,dd8aec6de7035943
Mabelly Lima,1221.21,10/27/2017 2:24,1221.21,1002.53,6,6135fd9665fbb74e
Katsuya Inoue,1221.13,9/4/2011 3:21,1401.43,1185.01,32,b5882371e2a3900d
Ryo Kawamura,1221.09,11/12/2017 4:19,1288.83,1142.85,32,9e91d7fd2720e241
Makoto Takimoto,1220.4,9/23/2009 2:09,1220.4,1221.99,11,a7724f51e32e763e
Vernon Ramos,1220.33,6/2/2018 1:26,1285.1,1056.16,12,30b577b112bef42d
Dominic Waters,1220.19,5/26/2018 3:07,1319.21,1206.69,18,2de91c2244ad7e89
Sean Holden,1220.11,10/6/2017 1:26,1220.11,1060.2,12,acbb9c76f5894e36
Jason Novelli,1219.94,8/4/2018 1:55,1433.75,1151.82,18,459e4dc69ec669b2
DeAnna Bennett,1219.82,9/14/2018 0:00,1412.64,1154.67,18,404ecb2700844072
Nick Roehrick,1219.53,7/7/2017 1:55,1254.95,1058.53,8,7195e2a932686f82
Scott Smith,1219.43,1/23/2016 2:24,1438.44,1246.24,31,3410cf010558dc8b
Salvador Becerra,1219.23,8/3/2017 0:57,1219.23,1052.66,10,4fd76e7ba8313457
Luis Gomez,1219.16,4/6/2018 2:09,1251.38,1201.74,7,513e84bfe65ff509
Kalib Starnes,1219.09,4/15/2016 1:40,1371.9,1211.91,30,c8136ab8aa32c974
Eric Irvin,1218.83,3/12/2016 1:26,1238.81,1044.52,16,a47c2a6e24757932
Per Eklund,1218.82,3/19/2011 2:09,1376.62,1139.47,21,58bc81376286b3d3
Jordan Wright,1218.68,6/19/2018 0:57,1249.11,994.89,11,c878270af633eb11
Pablo Villaseca,1218.59,10/14/2017 1:26,1315.14,1118.37,16,34f93dfbd43b2144
Nandor Guelmino,1218.51,1/20/2018 0:00,1353.36,1138.46,18,1abfb658cd4f8533
Sean Soriano,1218.48,8/3/2018 2:24,1327.99,1197.55,17,bd5403efbaa445c0
Ivan Salaverry,1218.32,11/2/2013 2:52,1364.43,1184.15,23,394f55ebca199124
Dan Charles,1218.31,3/17/2018 3:07,1275.79,1175.45,20,32a4f1235f0dad73
Chase Beebe,1217.95,9/13/2014 0:57,1472.9,1172.91,40,b16a7e6a627e9789
Tiequan Zhang,1217.95,11/10/2012 1:12,1414.04,1117.93,19,c23e3d4875340d8d
Gillian Robertson,1217.91,9/22/2018 0:00,1272.22,1057.95,20,38c7f72747f4f712
Ivan Serati,1217.78,10/16/2010 1:26,1251.35,1076.8,16,b23fca14c7b79935
Nadia Kassem,1217.6,11/18/2017 0:43,1217.6,991.86,6,6e7506127408aa9e
Lauren Mueller,1217.48,4/14/2018 1:12,1217.48,1047.09,5,f923e012414c883e
Ed Ratcliff,1217.27,9/30/2010 0:57,1286.11,1187.49,10,8c90c1563972e44d
Lina Lansberg,1217.26,10/6/2018 0:00,1278.41,1166.98,12,2eeaefbfc7f9fcff
Jack May,1217.23,10/5/2018 2:15,1307.75,1151.91,17,2c6e81426dd7573c
Bobby Nash,1216.72,11/25/2017 1:40,1354.85,1158.93,13,7dfb56f24fe5ddea
Chase Gormley,1216.53,8/22/2018 0:00,1402.92,1220.79,24,052ceb8976695342
Gabe Ruediger,1216.51,5/31/2013 1:40,1396.06,1133.81,26,ccba80d4820ef557
Hiroyuki Abe,1216.15,3/18/2017 1:26,1236.53,1093.63,23,c0ed7b208197e8de
Tony Bonello,1216.12,4/5/2014 1:40,1408.59,1102.25,20,702a72aa7a266d86
Che Mills,1216.11,5/6/2017 4:48,1447.63,1213.77,28,6cadfd8f1d9e7685
Michael McBride,1215.52,4/22/2017 1:12,1265.78,1123.83,11,443f60bec7c3c3d5
Goran Reljic,1215.43,10/29/2016 1:40,1454.74,1184.43,23,132f860d02953f4c
Andre Galvao,1215.12,10/9/2010 2:24,1258.35,1235.01,8,45fe6765c56d8018
Maiara Amanajas dos Santos,1215.02,3/11/2018 0:43,1215.02,1088.61,9,247fbbfafea60bb1
Jeremiah Billington,1214.83,8/16/2008 3:21,1244.17,980.96,13,b3b6e80b7d5f8f0d
Kaline Medeiros,1214.73,4/6/2018 1:26,1282.57,1110.41,18,263af068bd986548
